county_state,year,population,median_income,prop_female,prop_male,prop_white,prop_black,prop_native,prop_asian,prop_hawaiin_islander,prop_other_race,prop_multi_racial,prop_poverty
"Morgan County, Alabama",2015,119565,47229,0.5017689123071133,0.4982310876928867,0.8352527913687116,0.12969514490026346,0.002308367833396061,0.008832016058211016,2.425458955379919e-4,0.004156734830426965,0.019512399113452934,0.16849175934382016
"St. Clair County, Alabama",2015,87074,54484,0.5083262512345821,0.4916737487654179,0.863288696970393,0.10020212692652226,0.0024691641592208924,0.009497668649654317,0,0.015618898867629832,0.00892344442657969,0.10880090471085771
"Shelby County, Alabama",2015,208713,70192,0.5160962661645417,0.48390373383545826,0.8008413467297197,0.12395490458188996,0.0021800271185791016,0.021752358501866197,5.653696703128219e-4,0.038938638225697486,0.011767355171934666,0.08568433881779403
"Talladega County, Alabama",2015,80862,34451,0.5154089683658579,0.48459103163414213,NA,NA,NA,NA,NA,NA,NA,0.23016313108517636
"Tuscaloosa County, Alabama",2015,203976,49067,0.5194042436365063,0.4805957563634937,0.6531454680942856,0.31052672863474134,0.0014119308153900459,0.014236969055182963,0.0013481978271953562,0.007093971839824293,0.012236733733380398,0.2024753192458141
"Walker County, Alabama",2015,65294,35056,0.5248568015437866,0.47514319845621344,NA,NA,NA,NA,NA,NA,NA,0.20695825359037795
"Anchorage Municipality, Alaska",2015,298695,78662,0.4879559416796398,0.5120440583203603,0.6294882739918646,0.06155108053365473,0.06517015684895965,0.09744388088183599,0.018600913975794706,0.0320962855086292,0.09564940825926112,0.08360797264797977
"Fairbanks North Star Borough, Alaska",2015,99631,72975,0.44924772410193614,0.5507522758980639,0.7559996386666801,0.04443396131726069,0.06765966416075318,0.028966887816041193,9.63555519868314e-4,0.0056608886792263455,0.09631540384017023,0.07401122842299312
"Matanuska-Susitna Borough, Alaska",2015,101095,76427,0.4718433156931599,0.5281566843068402,0.8302982343340423,0.012611899698303576,0.04610514862258272,0.013680201790395172,0.0028784806370245808,0.00565804441367031,0.0887679905039814,0.09884707022574002
"Apache County, Arizona",2015,71474,29417,0.5089263228586619,0.4910736771413381,NA,NA,NA,NA,NA,NA,NA,0.3935179897201599
"Cochise County, Arizona",2015,126427,43291,0.5018785544227103,0.49812144557728966,0.841086160392954,0.04597119286228416,0.00893796420068498,0.02158557902979585,0.0015344823494981294,0.03859144011959471,0.04229318104518813,0.16989307921297847
"Coconino County, Arizona",2015,139097,53152,0.512577553793396,0.487422446206604,0.6335434984219646,0.012739311415774604,0.26963917266368076,0.018562585821405207,0.00131562866201284,0.0337749915526575,0.030424811462504583,0.20014373830151874
"Maricopa County, Arizona",2015,4167947,56004,0.5057667479936765,0.4942332520063235,0.7814813863995871,0.05480851843845423,0.01930710731206515,0.04000218812763214,0.001978192141118877,0.07026384932437961,0.032158758256762864,0.16282340855438163
"Mohave County, Arizona",2015,204737,40908,0.49837596526275174,0.5016240347372483,0.9026262961750929,0.01198122469314291,0.028133654395639283,0.01339767604292336,6.349609499015811e-4,0.022697411801481902,0.02052877594181804,0.1616936305068076
"Navajo County, Arizona",2015,108277,37833,0.4979450852905049,0.502054914709495,0.4784026155139134,0.010223777902971083,0.44081383858067735,0.0062247753447177145,0,0.03953748256785836,0.024797510089862113,0.28223832786854264
"Pima County, Arizona",2015,1010025,47099,0.5090557164426623,0.4909442835573377,0.7687631494269944,0.03630207173089775,0.03681889062151927,0.029251751194277368,0.0013603623672681369,0.08941560852454147,0.03808816613450162,0.1890384576191738
"Pinal County, Arizona",2015,406584,50770,0.48010005312555337,0.5198999468744466,0.7731809416996241,0.04385563622769219,0.05312801290754186,0.015822068748401315,0.001443736103732562,0.07159406174369871,0.04097554256930917,0.15783650469234384
"Yavapai County, Arizona",2015,222255,48105,0.5112505905378957,0.4887494094621043,0.9193268992823559,0.004868281928415558,0.01613462014352883,0.010092011428314323,0.0013363028953229399,0.017583406447548987,0.03065847787451351,0.15104154772942138
"Yuma County, Arizona",2015,204275,40539,0.4860506669930241,0.5139493330069759,0.7515799779708726,0.022087871741524906,0.01595398360053849,0.013330069758903438,9.692816056786195e-4,0.17473503855097294,0.021343776771508994,0.20452789290409337
"Benton County, Arkansas",2015,249672,58770,0.5024311897209138,0.49756881027908617,0.8806554199109231,0.018816687493992117,0.012500400525489442,0.03555064244288506,0.0040172706591047455,0.017699221378448524,0.030760357589156975,0.10960819194501964
"Craighead County, Arkansas",2015,104354,40085,0.5107422810817027,0.48925771891829734,0.7937405370182264,0.1262050328688886,0.014115414837955422,0.013157138202656344,0,0.01765145562220902,0.0351304214500642,0.1696741879692483
"Faulkner County, Arkansas",2015,121552,50596,0.5076757272607608,0.4923242727392392,0.829620244833487,0.11200967487165986,0.003586942214031855,0.015326773726470976,0,0.016371594050283007,0.023084770304067394,0.15490914708987444
"Garland County, Arkansas",2015,97177,37013,0.5148749189623059,0.4851250810376941,0.8699589409016537,0.07882523642425678,0.004064747831276948,0.004929149901725717,0,0.010043528818547599,0.03217839612253928,0.20053925820644392
"Jefferson County, Arkansas",2015,71565,35381,0.5039474603507301,0.4960525396492699,NA,NA,NA,NA,NA,NA,NA,0.2713557096173228
"Lonoke County, Arkansas",2015,71645,56893,0.5078232954148929,0.49217670458510715,0.8807174261986181,0.05929234419708284,0.008416498011026589,0.006546165119687347,0.0036290041175239024,0.024928466745760346,0.01647009561030079,0.11732166796020603
"Pulaski County, Arkansas",2015,392664,46070,0.521043436627753,0.478956563372247,0.576872338691604,0.36525884725872504,0.003929568282297333,0.023592689933378156,3.590856304626857e-4,0.013245421021534951,0.01674204918199784,0.19977920664344975
"Saline County, Arkansas",2015,117460,55051,0.5151200408649753,0.4848799591350247,0.8967052613655713,0.069002213519496,0.004231227651966627,0.014328281968329644,0.0010301379192916738,0.0010897326749531755,0.013613144900391623,0.1156718371050198
"Sebastian County, Arkansas",2015,127780,40448,0.5064642354046016,0.49353576459539833,0.790710596337455,0.07591954922523086,0.01360932853341681,0.0417201439974957,0,0.04614180622945688,0.03189857567694475,0.24500582852945404
"Washington County, Arkansas",2015,225477,46160,0.5082647010559835,0.49173529894401646,0.7846653982446103,0.035817400444391224,0.005490582187983697,0.02418871991378278,0.022436878262527885,0.09146830940628091,0.03593271154042319,0.17507519384836137
"White County, Arkansas",2015,79161,38986,0.5072826265459002,0.4927173734540999,NA,NA,NA,NA,NA,NA,NA,0.21506754231405842
"Alameda County, California",2015,1638215,81717,0.5095362940761744,0.49046370592382565,0.42798716896133904,0.11045986027475026,0.006463132128566763,0.28964879457214104,0.008865747169938012,0.09617663127245203,0.0603986656208129,0.11366973080507786
"Butte County, California",2015,225411,45644,0.5051705551193154,0.49482944488068464,0.8275150724676258,0.0114501954208091,0.013992218658361836,0.04684332175448403,0.0014684287812041115,0.04099178833331115,0.05773897458420397,0.2176185619581846
"Contra Costa County, California",2015,1126745,83104,0.5117732938686216,0.4882267061313784,0.5677034289036117,0.08906540521590954,0.005424474925559909,0.16211831425921572,0.005437787609441355,0.11033907405846043,0.05991151502780132,0.10255336174280566
"El Dorado County, California",2015,184452,79019,0.4989373929260729,0.5010626070739271,0.8797735996356776,0.007980395983778978,0.00871771517793247,0.03958211350378418,0.0010788714679157722,0.020606987183657537,0.042260317047253484,0.08730956106398748
"Fresno County, California",2015,974861,46949,0.5003851831184138,0.4996148168815862,0.64640907780699,0.04790939426236151,0.009587007788802712,0.1021745664253673,0.002000285168859971,0.15739782389489373,0.03452184465272485,0.25276325873457056
"Humboldt County, California",2015,135727,40484,0.5035991365019488,0.49640086349805124,0.7972105771143545,0.012613555151148998,0.05121309687829245,0.03297059538632696,7.14669888820942e-4,0.05198670861361409,0.053290796967441996,0.21027150108555046
"Imperial County, California",2015,180191,40852,0.49034080503465766,0.5096591949653423,0.7025822599352909,0.028375446054464428,0.01419049786060347,0.018741224589463402,5.771653412212596e-4,0.2001320820684718,0.03540132415048476,0.25085455754216895
"Kern County, California",2015,882176,51342,0.4871352201828207,0.5128647798171794,0.7761387750290192,0.05700223084735926,0.008216047591410331,0.046352428540336624,0.002476830020313407,0.0792109511027278,0.03060273686883343,0.2187720677075391
"Kings County, California",2015,150965,45746,0.4441360580266949,0.555863941973305,0.66115324744146,0.06072268406584307,0.015341304275825522,0.04744808399297851,0.004994535157155632,0.17536515086278276,0.03497499420395456,0.23634655846107605
"Lake County, California",2015,64591,37294,0.48839621619111023,0.5116037838088898,0.7827406294994659,0.015559443266089703,0.03707946927590531,0.007477821987583409,0.003560867613134957,0.11814339459057764,0.03543837376724311,0.1943921716221302
"Los Angeles County, California",2015,10170292,59134,0.5074549481961776,0.49254505180382235,0.5196853738319411,0.08224542618835329,0.007023102188216425,0.144696140484462,0.0028638312449632713,0.2074978771504299,0.035988248911634005,0.16644857735388782
"Madera County, California",2015,154998,47150,0.5207422031252016,0.47925779687479836,0.8158492367643454,0.03185847559323346,0.009329152634227539,0.01861959509154957,8.129137150156776e-4,0.08510432392676034,0.03842630227486806,0.23384688962525194
"Marin County, California",2015,261221,100662,0.5144839044334107,0.4855160955665892,0.7742333120231528,0.02670535676687556,0.003678877272501062,0.057671473579842356,0.004065523062847168,0.08756952924917981,0.04607592804560123,0.07069106822842937
"Mendocino County, California",2015,87649,41896,0.4961950507136419,0.5038049492863581,0.84516651644628,0.005168341909206038,0.04840899496856781,0.02707389702107269,0.001814053782701457,0.020399548197925818,0.05196864767424614,0.21249007982820597
"Merced County, California",2015,268455,41997,0.49528598834069026,0.5047140116593097,0.5748859212903467,0.03305209439198376,0.005658303998807994,0.073341900877242,0.002458512599877074,0.2625467955523272,0.048056471289415356,0.26730559558391853
"Monterey County, California",2015,433898,60494,0.4921686663685935,0.5078313336314064,0.6615195276309178,0.024595642293810987,0.006997036169791057,0.05621136764861788,0.004720003318752333,0.19969209353350326,0.04626432940460661,0.15303094429641884
"Napa County, California",2015,142456,75513,0.5031939686640086,0.49680603133599144,0.6840849104284832,0.02064497107878924,0.007826978154658281,0.08466473858594935,0.002063795136743977,0.1743836693435166,0.02633093727185938,0.10787954686128025
"Nevada County, California",2015,98877,54177,0.514204516722797,0.485795483277203,0.9150257390495262,0.006674959798537577,0.025263711479919494,0.014644457254973351,8.293131870910323e-4,0.014897296641281593,0.02266452258867077,0.13362148056025608
"Orange County, California",2015,3169776,78428,0.5059534175285573,0.4940465824714428,0.625417064171096,0.017026124243479667,0.004432174387086028,0.19622869250066882,0.0032772031840735748,0.11756414333378762,0.036054598179808287,0.12657139169362064
"Placer County, California",2015,375391,75708,0.511187002352214,0.4888129976477859,0.8198411789307681,0.018964226633030625,0.0038413281085588093,0.06943959764618758,0.0021311112946234725,0.03429490850872823,0.0514876488781031,0.09046993072413043
"Riverside County, California",2015,2361026,58292,0.50249383107174594,0.49750616892825406,0.6293691810255372,0.06300989485079792,0.00800499443885836,0.06350586567026369,0.002802171598279731,0.19093521206458547,0.04237268035167762,0.16183489253912928
"Sacramento County, California",2015,1501335,58942,0.5110045392933622,0.48899546070663774,0.5980843715759641,0.09844371842393602,0.005920730549810668,0.1555409019306151,0.011109445926458785,0.06286604921619758,0.0680347823770178,0.16858935492769095
"San Bernardino County, California",2015,2128133,53803,0.502204984368928,0.4977950156310719,0.6125340850407376,0.08353660227062876,0.007262234080294794,0.07029729814818905,0.0032267720109598413,0.17782347249913422,0.04531953595005575,0.19045015075542684
"San Diego County, California",2015,3299521,67320,0.4976213213978635,0.5023786786021365,0.7077936464111003,0.051090749232994725,0.005260157459219081,0.1173879481294406,0.004374574370037348,0.06631023109111898,0.047782693306088975,0.13787517185516682
"San Francisco County, California",2015,864816,92094,0.4915080202031415,0.5084919797968586,0.47335040054763095,0.051852648424635994,0.003405348652198849,0.3480902295979723,0.004358152485615437,0.07453030471221624,0.044412915579730254,0.12349267126881483
"San Joaquin County, California",2015,726106,53705,0.5020727001291823,0.49792729987081774,0.5764957182560122,0.0667285492751747,0.004966217053708412,0.15218990064811475,0.003613797434534352,0.09251128623093598,0.10349453110151961,0.17386316404363114
"San Luis Obispo County, California",2015,281401,62648,0.49391793206136436,0.5060820679386356,0.8455158297234197,0.019950177860064464,0.007576376771937556,0.035536476416217426,0.0020220255080827714,0.057235048915959784,0.032164064804318396,0.14948036756049213
"San Mateo County, California",2015,765135,101272,0.5077300084298849,0.4922699915701151,0.5093467165924968,0.023895129617649172,0.0030243029007952847,0.2786488658864122,0.01387206179301692,0.12218235997569056,0.04903056323393911,0.08466301484666441
"Santa Barbara County, California",2015,444769,63625,0.4987083182505975,0.5012916817494025,0.7889488700876185,0.021042383799230614,0.007406091701534954,0.05655969728106051,0.0012680739889695549,0.08699572137446629,0.03777916176711956,0.15749833897182944
"Santa Clara County, California",2015,1918044,102340,0.4965626440269358,0.5034373559730643,0.4531048297119357,0.024722581963708863,0.004397709333049711,0.3478449920856873,0.004801766799927426,0.1179894726085533,0.04713864749713771,0.08163608062043104
"Santa Cruz County, California",2015,274146,65139,0.5042641512186937,0.49573584878130633,0.7672590517461498,0.008345917868580976,0.007240667381614176,0.04394738569959073,9.77581288802317e-4,0.1250683942133024,0.04716100180195954,0.16147296932454683
"Shasta County, California",2015,179533,46693,0.5107139077495502,0.4892860922504498,0.868224783187492,0.014142246829273727,0.02668590175622309,0.03378766020731565,1.8938022536246817e-4,0.014320487041379578,0.0426495407529535,0.19644382591379417
"Solano County, California",2015,436092,67443,0.5041367417884299,0.49586325821157,0.5349467543545857,0.14113994294781834,0.005427753776726012,0.1540867523366629,0.008422534694514002,0.08642442420406703,0.06955183768562596,0.1207679162033892
"Sonoma County, California",2015,502146,66674,0.5107837162896847,0.48921628371031534,0.7656637710944626,0.015290373716010882,0.00876836617238811,0.038092506960127136,0.0021129312988652704,0.10520247099449165,0.0648695797636544,0.1106971362921071
"Stanislaus County, California",2015,538388,52363,0.5039339658387632,0.4960660341612369,0.7567052014532271,0.02743560406249768,0.007169550584336946,0.056327407000156024,0.007834498540086332,0.10326010237969643,0.04126763597999956,0.19662919240208035
"Sutter County, California",2015,96463,52277,0.5018504504317718,0.4981495495682282,0.7045810310689072,0.010916102547090594,0.009734302271337196,0.15679586991903632,0.0037527342089713153,0.041870976436561166,0.07234898354809616,0.18609136842988028
"Tulare County, California",2015,459863,42413,0.49960531723578544,0.5003946827642145,0.7841313608618219,0.01466523725544347,0.01139469798613935,0.03504739455011601,0.0018005362466647675,0.12392386428131856,0.029036908818495945,0.2763556434773052
"Ventura County, California",2015,850536,80032,0.5057069894748724,0.4942930105251277,0.8066395778661926,0.016857605086674755,0.009656263814817951,0.07336550128389627,0.0024031904587224996,0.050932588391320296,0.040145273098375615,0.09620093519102407
"Yolo County, California",2015,213016,58966,0.5149519284936342,0.4850480715063657,0.6588753896420926,0.026613024373755963,0.003797836782213543,0.13857175047883727,0.0028448567243775117,0.11637623464904044,0.052920907349682654,0.18323822726851152
"Yuba County, California",2015,74492,50451,0.47411802609676207,0.525881973903238,0.6985850829619288,0.03188261826773345,0.0067658272029211194,0.08046501637759759,0.002201578693014015,0.09622509799710036,0.08387477849970466,0.23174759136439313
"Adams County, Colorado",2015,491337,63493,0.4969216647636958,0.5030783352363042,0.8325690920895434,0.03209406171324366,0.012508726189967375,0.036868788631835174,0.0010847951609587716,0.0516224098734677,0.03325212634098389,0.1303693452478728
"Arapahoe County, Colorado",2015,631096,67002,0.5082459720866556,0.4917540279133444,0.7172934070252386,0.10208747955936973,0.004842369465184378,0.055048677221848974,0.0022389620596549495,0.06608503302191743,0.052404071646785906,0.09110183411991891
"Boulder County, Colorado",2015,319372,72009,0.4951373320140776,0.5048626679859224,0.8980060869456308,0.0063812732487506735,0.0037667672807885477,0.04535776461305312,2.8806532820660545e-4,0.014052578184687449,0.03214746439888281,0.12906773063448812
"Broomfield County, Colorado",2015,65065,84921,0.5119495888726658,0.4880504111273342,0.8651194958887266,0.008668254822100976,6.608775839545071e-4,0.06879274571582264,0,0.025220932913240606,0.031537693076154616,0.045907967881408274
"Denver County, Colorado",2015,682545,58003,0.5001985217091913,0.4998014782908087,0.7712722238094192,0.0947805639188625,0.010104828253082215,0.03417650118307218,6.944597059534536e-4,0.05366825630544506,0.03530316682416544,0.15587551461990923
"Douglas County, Colorado",2015,322387,107650,0.5038447580082324,0.49615524199176764,0.8912207998461477,0.013263562116338438,0.003427557562804952,0.041561849578301856,0.00258385108580681,0.01760306712119285,0.03033931268940745,0.03471160820178865
"El Paso County, Colorado",2015,674471,60109,0.4945579572731815,0.5054420427268185,0.7906863304723257,0.06684942718070903,0.005854958923363644,0.029397854021892714,0.004170675981621152,0.050529970895709375,0.052510782524378366,0.10788620135150334
"Jefferson County, Colorado",2015,565524,71136,0.5022757654847539,0.49772423451524606,0.9049660138208104,0.011944674319745935,0.0061765725238893485,0.02654529250747979,3.7133702548432956e-4,0.01782417722324782,0.032171932579342345,0.07796411184352246
"Larimer County, Colorado",2015,333577,64919,0.5008678655902535,0.49913213440974646,0.9200964095246374,0.010651213962593345,0.004340826855568579,0.020822778548880767,0.0011721431633475929,0.012237054713004793,0.030679573231967433,0.12716445371951088
"Mesa County, Colorado",2015,148513,51465,0.5099620908607327,0.49003790913926726,0.9467723364284608,0.00900931231609354,0.0019796246793210024,0.004975995367408914,0.007931965551837212,0.005891740117026792,0.02343902553985173,0.1442043789595328
"Pueblo County, Colorado",2015,163591,40050,0.5021119743751185,0.49788802562488155,0.7827569976343441,0.022660170791791723,0.04672017409270681,0.011644894890305702,0,0.09380100372269869,0.042416758868152896,0.20080399607438537
"Weld County, Colorado",2015,285174,70256,0.4952800746211085,0.5047199253788914,0.9136211576090387,0.009615182309747733,0.010786397076872366,0.014629664695940023,2.1390449339701376e-4,0.023017526141934398,0.028116167673069774,0.11276655182046745
"Fairfield County, Connecticut",2015,948053,86414,0.5128753350287378,0.48712466497126217,0.7372362093680417,0.11655782957281924,0.0011813685521800997,0.051290381444919216,4.2719130681512533e-4,0.059412290241157406,0.03389472951406725,0.08926620499806444
"Hartford County, Connecticut",2015,895841,69622,0.5144227602889352,0.4855772397110648,0.7188652897110089,0.1385335120852919,0.0031478800367475924,0.048198285186768636,0,0.05948265372984715,0.03177237925033572,0.11151718076231959
"Litchfield County, Connecticut",2015,183603,70667,0.5065113315141909,0.4934886684858091,0.9342276542322293,0.015991024111806453,0.0020315572185639666,0.019324302979798806,3.70364318665817e-4,0.009090265409606597,0.018964831729329043,0.07135199916438062
"Middlesex County, Connecticut",2015,164063,83530,0.512199581867941,0.48780041813205904,0.8851904451338815,0.04968213430206689,0,0.029104673204805472,0,0.012464723917031871,0.023558023442214273,0.06500405206908778
"New Haven County, Connecticut",2015,859470,61760,0.5173897867290307,0.4826102132709693,0.7368727238879774,0.1312262208104995,0.0020873328912003907,0.04264139527848558,0,0.06026039303291563,0.02691193409892143,0.13703189780794095
"New London County, Connecticut",2015,271863,65764,0.4974196562239069,0.5025803437760931,0.7991046961153228,0.05598408021687394,0.005410813534758316,0.04030338810356687,0,0.03655149836498531,0.06264552366449277,0.1144891209345485
"Tolland County, Connecticut",2015,151420,82168,0.49912825254259674,0.5008717474574033,0.879830933826443,0.0324791969356756,6.141857086250165e-4,0.046440364548936734,0,0.019066173556993794,0.021569145423325848,0.061738823840514774
"Windham County, Connecticut",2015,116573,62905,0.5080936408945468,0.4919063591054532,0.896176644677584,0.016762028943237285,0.01048270182632342,0.012730220548497508,3.946025237404888e-4,0.01856347524726995,0.04489032623334734,0.10084572709037352
"Kent County, Delaware",2015,173533,56778,0.5122599159813983,0.48774008401860164,0.6673889116191156,0.24907654451890995,0.005048031210202094,0.019829081500348636,0.0010026911307935667,0.01963315334835449,0.03802158667227559,0.1459307374757605
"New Castle County, Delaware",2015,556779,66256,0.5163880103236652,0.4836119896763348,0.6491354738594667,0.24254147516339516,0.0023743711598318185,0.053838237433523894,2.873671600401596e-4,0.02310431966722883,0.028718755556513445,0.12238040728021723
"Sussex County, Delaware",2015,215622,55065,0.5162645741158138,0.4837354258841862,0.8239650870504865,0.11871701403381844,0.004280639266865162,0.012508000111305897,0,0.01338453404569107,0.02714472549183293,0.11186766305499442
"District of Columbia, District of Columbia",2015,672228,75628,0.5244098728407623,0.47559012715923765,0.4003745752929066,0.47428997304485976,0.002470887853525887,0.03859404844784805,7.06605496944489e-4,0.051763687320373446,0.03180022254354178,0.17319016279875304
"Alachua County, Florida",2015,259964,47895,0.5167600129248665,0.4832399870751335,0.701393269837362,0.1982120601314028,0.004323675585850348,0.06262405563847302,5.23149359142035e-4,0.0052661137695988675,0.027657675678170825,0.21696609737864636
"Bay County, Florida",2015,181635,48259,0.504495278993586,0.49550472100641396,0.817865499490737,0.1120158559748947,0.0028023233407658216,0.024031711949789415,0,0.004888925592534479,0.03839568365127866,0.1678145510403575
"Brevard County, Florida",2015,568088,50416,0.5124329329258848,0.4875670670741153,0.8298538254636606,0.1005953303009393,0.0034924166678401937,0.022799284617876104,0.0017514892058976778,0.012109039444593092,0.029398614299193083,0.13207752457870178
"Broward County, Florida",2015,1896425,53926,0.514319838643764,0.4856801613562361,0.6132491398288885,0.28499149715912836,0.0020122071792978893,0.03572986013156334,5.209802654995584e-4,0.033561569795799995,0.029934745639822298,0.13888074321213809
"Charlotte County, Florida",2015,173115,45492,0.5153395141957658,0.48466048580423415,0.9003090431216244,0.0567252982121711,0.004615429050053433,0.012610114663662884,0,0.0043092741819022035,0.021430840770586025,0.11345119139123751
"Citrus County, Florida",2015,141058,40294,0.5122361014618101,0.48776389853818997,0.934431226871216,0.02866196883551447,0.0023465524819577762,0.016312438854939104,0,2.1267847268499482e-4,0.01803513448368756,0.17605877767833944
"Clay County, Florida",2015,203967,58676,0.5104698309040188,0.48953016909598124,0.8073021616241843,0.10444336583859154,0.0012452994847205676,0.03329950433158305,0.0016669363181298935,0.013644364039280864,0.03839836836350978,0.12980592644066113
"Collier County, Florida",2015,357305,62126,0.5093575516715412,0.4906424483284589,0.893639887491079,0.07040483620436322,0.0020290787982256055,0.011290074306264955,0,0.008930745441569528,0.013705377758497643,0.14154911799494538
"Columbia County, Florida",2015,68348,47808,0.47710247556621993,0.52289752443378,0.7717270439515421,0.18306314742201674,0.0019459238017206064,0.01217299701527477,0,0.006744893778896237,0.02434599403054954,0.17271378047240116
"Duval County, Florida",2015,913010,49554,0.5151082682555503,0.48489173174444966,0.6109297817110437,0.2958116559511944,0.0014534342449699345,0.04607068925860615,0.001227806924349131,0.010700868555656565,0.03380576335418013,0.15923294420648917
"Escambia County, Florida",2015,311003,46001,0.5013231383620094,0.49867686163799063,0.6844274814069318,0.2093934785194998,0.0026880769638878083,0.02516052899811256,9.517593077880278e-4,0.014681530403243699,0.06269714440053632,0.1310349779955615
"Flagler County, Florida",2015,105392,48864,0.5238727797176256,0.47612722028237436,0.8239429937756186,0.10795885835737058,0.0030837255199635647,0.022392591468043115,0,0.020836496128738426,0.021785334750265676,0.11852913452474848
"Hernando County, Florida",2015,178439,43590,0.5214443030951754,0.47855569690482463,0.8909263109522022,0.05413614736688729,8.966649667393339e-4,0.012351559916834324,6.781028810966212e-4,0.01714311333284764,0.023868100583392643,0.13615279983153772
"Highlands County, Florida",2015,99491,34242,0.5111517624709773,0.48884823752902273,0.7913680634429245,0.0993657717783518,0.0014272647777185876,0.011689499552723363,0,0.07540380536932989,0.020745595078951864,0.245726865960678
"Hillsborough County, Florida",2015,1349050,51725,0.5125065787035321,0.4874934212964679,0.7009473333086246,0.16539045995330048,0.002698936288499314,0.03898447055335236,6.486045735888217e-4,0.05798006004225195,0.03335013528038249,0.157052034252222
"Indian River County, Florida",2015,147919,49379,0.5287623631852568,0.4712376368147432,0.8752290104719475,0.09035350428274934,4.056274041874269e-5,0.012587970443283148,0,0.004387536421960668,0.017401415639640615,0.12477668334554017
"Lake County, Florida",2015,325875,50305,0.5166336785577292,0.4833663214422708,0.8390671269658612,0.09951361718450326,0.0035780590717299577,0.017549673954737246,0,0.016144227080935943,0.024147295742232452,0.12511148471222183
"Lee County, Florida",2015,701982,50651,0.5116854848130009,0.4883145151869991,0.8558125422019368,0.08736121439011257,6.581365334153868e-4,0.01584086201640498,3.988706263123556e-4,0.020225589829938658,0.01970278440187925,0.16422160930983687
"Leon County, Florida",2015,286272,46002,0.526097557567628,0.473902442432372,0.6197392689470155,0.3090452436843282,0.0023509110216856696,0.03294069975408004,3.528113123183546e-4,0.007604655712050078,0.027966409568522244,0.22347462424895448
"Manatee County, Florida",2015,363369,50835,0.5157484540508409,0.48425154594915915,0.8633923091953358,0.09144148234989777,4.7885207598887084e-4,0.02103921908583286,1.5411331181251016e-4,0.007818498551059667,0.01567552543007246,0.15083029814935056
"Marion County, Florida",2015,343254,40050,0.5175555128272358,0.48244448717276417,0.8189678780145315,0.13282583742651213,0.0014391674969556072,0.01716804465497853,9.497340162095707e-4,0.010161571314536757,0.018487767076275877,0.18834544228896713
"Martin County, Florida",2015,156283,51622,0.50974194250174365,0.49025805749825635,0.8821688859312913,0.057651823934784976,0.003807195920221649,0.015439939084865276,0,0.03233237140315965,0.008599783725677136,0.10378004631290565
"Miami-Dade County, Florida",2015,2693117,43786,0.5153225797468138,0.48467742025318616,0.7548431798544215,0.1841371912174629,6.464628161346128e-4,0.015955489494143774,1.1510825560122341e-4,0.02935854624956881,0.014944022112667217,0.19990260677636723
"Monroe County, Florida",2015,77482,61020,0.4750264577579309,0.5249735422420692,0.8928525334916497,0.07370744172840143,0.0014196845719005704,0.0067241423814563385,0,0.004168710152035311,0.02112748767455667,0.10003286662722671
"Nassau County, Florida",2015,78444,52005,0.5051374228749171,0.49486257712508286,NA,NA,NA,NA,NA,NA,NA,0.10747861329502752
"Okaloosa County, Florida",2015,198664,55659,0.4900787258889381,0.5099212741110619,0.7956096726130553,0.11055853098699311,0.0015453227560101477,0.026471831836668947,0,0.026577537953529577,0.039237103853743,0.10861679060645107
"Orange County, Florida",2015,1288126,50720,0.5092475425540669,0.4907524574459331,0.6442490874339932,0.20445903583966166,0.002160502932166574,0.05310738235234752,0.0012553119803497485,0.06610921602389828,0.02865946343758297,0.1564267309172439
"Osceola County, Florida",2015,323993,45244,0.5094554511980197,0.4905445488019803,0.7246792368970935,0.11274934952298352,0.0039321837200186425,0.025969696876167077,0.0010494053883880207,0.09354523091548274,0.03807489667986654,0.19814096875145967
"Palm Beach County, Florida",2015,1422789,56664,0.5165467261835732,0.4834532738164268,0.7397772965632993,0.1820649442749417,0.001686827772775865,0.025923028643038425,2.3826442290459093e-4,0.02912378434188063,0.02118585398115954,0.13461363098817114
"Pasco County, Florida",2015,497909,46133,0.5151001488223752,0.48489985117762485,0.8803636809135806,0.055817428485928154,0.005117400970860137,0.024614939677732275,8.134016456822432e-4,0.011506118587934743,0.021767029718281854,0.14644828548100397
"Pinellas County, Florida",2015,949827,47618,0.5205579542379822,0.4794420457620177,0.8232025410943256,0.10254920106503605,0.0029489580734175804,0.03472842949294977,9.170090974461665e-4,0.008987952542936767,0.026665908633888066,0.13532026719581244
"Polk County, Florida",2015,650092,44061,0.509698627271217,0.490301372728783,0.7855595823360386,0.15102785451905268,0.0030041901761596822,0.0170498944764741,4.1071109935209173e-4,0.018605058976267973,0.024342708416654875,0.17223651192955017
"Putnam County, Florida",2015,72023,31483,0.49599433514294045,0.5040056648570596,0.8022020743373645,0.17334740291295836,0.0018049789650528305,0.005123363370034572,0,0.004526331866209405,0.012995848548380378,0.28476671013095983
"St. Johns County, Florida",2015,226640,70379,0.5118249205788916,0.4881750794211084,0.8787725026473703,0.05861277797387928,0.004178432756794917,0.031027179668196257,0,0.007324391104835863,0.020084715848923403,0.11073326817774089
"St. Lucie County, Florida",2015,298563,45905,0.5223353195138044,0.47766468048619554,0.735426023988237,0.19299444338380844,0.006018830196641915,0.0215498906428459,0,0.02206569467750525,0.021945117110961504,0.16559724094940612
